9.383757436,11.62053898,13.18439633,
50.13788506,63.81005158,49.27326229,
104.3692294,115.3627722,103.3568151,
8.149827578,10.99105552,6.494400215,
51.10789783,46.98240263,51.50575742,
76.59066463,110.4067749,102.7627953,
8.091580898,10.68758951,13.28589097,
60.07504385,47.60367979,54.67329417,
122.4203697,105.6750514,105.5181051,
6.122866573,7.687476926,10.56854533,
57.74424698,49.41678194,45.72394713,
102.2468484,102.2711596,86.72652576,
11.70098098,7.43517614,12.52841409,
45.61423826,53.41415508,41.61877707,
86.20593632,108.7717228,106.1789255,
5.459284127,12.5982384,11.40690686,
46.24410536,55.00975756,51.43909353,
106.0281535,103.05981,109.1126358,
9.54822793,5.424992407,7.91688041,
50.83123433,55.91354723,39.71953941,
103.9370204,96.82504387,92.2454831,
11.01568418,7.881566773,10.97348526,
47.23758743,46.76589496,58.74451164,
102.049279,112.5308059,91.416794,
9.853778731,9.894950041,8.766322007,
50.69115167,43.29458911,50.73709181,
115.8881027,107.634268,94.22316931,
11.30796121,8.87887591,9.428849395,
48.89346211,50.19885504,51.59266265,
98.49554023,88.3810556,110.8417202,
10.78841217,10.48607349,13.50093579,
45.86174923,44.06361074,49.42070217,
94.68287784,97.03774439,68.06933517,
13.60072499,7.723447686,12.81380317,
51.64812003,47.97307138,56.73197135,
89.6503283,101.468407,91.6529817,
7.612721535,13.06552328,5.803380276,
53.17669442,56.79805683,58.37522888,
101.097146,82.69528228,103.5757873,
7.991916792,8.289485235,11.26215147,
49.90835086,52.45217347,46.38863394,
99.92562285,98.9786956,105.8228381,
11.85462221,14.41208049,10.75117919,
41.10761726,58.25529529,49.38958585,
86.2700755,97.6481128,88.99298912,
9.426665739,12.39504923,5.80894804,
46.37096205,40.48998522,59.66337623,
93.92466131,91.62179533,99.49030041,
10.55398845,12.39705447,9.746804587,
50.6995542,50.4977446,47.70637123,
104.729466,97.59834652,95.38241809,
6.854845985,5.504906764,8.823763893,
61.05587196,55.40828028,42.75841529,
84.13015829,99.47992035,112.0090008,
5.609973591,12.75733685,10.5489821,
57.03084774,51.22662764,43.22143261,
113.0265077,91.78064205,103.0375833,
10.40489853,10.38801773,8.663903981,
47.91803168,54.42093683,54.050789,
103.0152404,107.9336119,93.85714416,
9.528309544,11.12685059,12.44422949,
43.51528159,44.26414828,45.90942787,
91.85491144,109.2681144,100.9850335,
10.93838382,8.656538093,10.92211241,
49.77450757,47.48281329,50.40409513,
88.13807626,101.7534138,98.01608625,
9.361074277,9.02188333,12.13878138,
54.9049846,53.83987483,44.79900788,
115.4182939,104.5017097,104.4461907,
9.607211058,10.39945904,7.09936798,
50.8092828,54.20979252,53.97996338,
96.35423341,75.19459705,86.62403359,
10.71232904,10.1073745,13.2753291,
44.23580327,56.06884025,49.19322678,
103.4621256,85.47135915,81.8262506,
9.270799798,9.705746687,9.918126855,
38.35856528,48.49155814,55.91217189,
99.07213723,97.28675099,101.9458821,
11.12692846,9.362957465,10.28291316,
50.41001507,52.84062049,45.99172679,
96.41888192,104.8669208,110.0717472,
7.731505825,9.664011517,13.18170118,
55.11052341,51.49112092,48.50433303,
93.74845977,104.5648054,90.90101055,
9.113894147,7.559224119,9.843730691,
47.10799956,50.55112327,47.10549521,
94.969608,101.5052315,111.5716775,
10.62220232,10.07260103,11.98477821,
48.16481336,50.15608937,50.58483659,
110.3510085,93.44239192,95.08189567,
9.324770926,10.23642317,16.37367211,
48.54203302,44.53234518,53.2154836,
98.48968619,108.1758145,91.28831676,
6.133600642,9.953230373,8.417641443,
54.95067753,50.86812118,43.66007977,
93.95264858,85.80275077,93.14522538,
9.372048324,5.824219889,9.084442724,
48.05615494,52.95148184,49.18884836,
93.86244838,93.80289399,90.75645408,
11.1678641,8.86776767,7.820121197,
57.8411932,40.08152412,53.36314773,
97.93828173,100.2381004,97.96306777,
12.23697482,10.77995196,12.92499926,
49.0854961,42.86853856,39.51281447,
116.8826417,86.07687228,102.6128436,
7.417423689,9.31909857,10.40230276,
53.36165446,50.96310353,44.99503739,
101.6144333,98.16689547,85.96744995,
8.609384324,10.21966994,7.237127498,
45.79240673,49.343582,44.72385265,
98.74626923,120.3939917,109.196386,
9.657266661,11.82778245,10.00051793,
62.37899702,56.65908763,46.28437516,
93.81509235,105.8124683,102.7073224,
10.73737038,9.452627114,9.633220097,
45.79831391,50.28659913,52.8419016,
88.06695315,84.76513945,89.36789549,
11.34803896,11.06370688,10.26817859,
48.06455345,48.64022455,43.87007532,
105.6768536,84.66313419,107.3755178,
12.46831342,7.443694747,8.744736235,
54.45880546,49.47498782,42.03523145,
105.2988193,102.3061176,113.8620767,
9.971422901,11.6260751,10.11632597,
43.97018269,43.59091505,61.92206387,
100.9921767,89.35276228,114.3686936,
9.67820537,10.63737284,11.36697896,
46.35879111,36.36675521,54.84078898,
118.8103953,102.3242361,97.92436741,
8.637595059,10.26248258,11.10677384,
50.42723857,47.35933792,44.5504824,
106.2353131,78.42902839,98.66583894,
10.96164142,8.833961543,7.013268152,
47.56976922,46.63902012,44.45364752,
111.8445309,102.8418031,95.08223226,
7.762643814,11.91341209,12.09368001,
41.80586543,53.54345432,50.15792252,
115.7039591,110.4437093,95.97811209,
8.309374321,8.518666508,12.91689144,
49.80854655,63.94569466,54.04448999,
111.6954757,96.09671899,114.2474393,
9.199441615,7.227093866,12.83483483,
57.36553539,42.27409044,44.04026508,
116.0758066,98.54048239,89.21880454,
9.156347709,7.523865232,12.21171778,
48.31690231,54.31073666,47.53417561,
127.5947373,94.29867622,93.59390694,
11.69142871,9.32128658,8.444358367,
52.15240664,53.88428407,39.65214062,
103.6585809,95.22709002,98.87919237,
13.40744841,8.176757923,7.768551473,
46.20589671,49.17056075,56.05521643,
95.20517085,92.98160685,107.9950531,
9.832775807,11.69531029,13.35280577,
52.61757618,41.89696822,48.88399569,
98.44024929,88.70771625,113.2696485,
10.04855421,8.639628246,6.542312791,
52.4649355,49.56945607,38.57087808,
110.0459163,101.916716,81.88752608,
10.27696647,11.12991991,8.10045529,
55.81148716,53.2207391,46.76292625,
102.9634866,95.59721177,107.3711455,
10.6543238,7.630069704,12.93454073,
49.42365557,58.67019262,56.88645595,
79.916848,124.1789715,106.8564143,
10.12879911,9.040683594,10.89646193,
47.51171897,53.50104354,55.63131181,
107.4370326,101.3419001,104.326514,
9.379104442,8.886170571,10.18637812,
46.44482164,53.18295698,52.29329767,
104.334938,89.68328469,98.82950029,
5.372638457,11.63768904,8.2764495,
47.27921946,50.99449672,50.8492331,
93.71211497,101.7771611,122.9596148,
10.36805799,10.15120439,11.40831747,
54.77543986,49.50319107,47.5798104,
99.80512104,76.44680644,107.9415892,
9.005121426,8.419788287,8.598717748,
52.63122314,53.71406212,53.64932311,
94.09569563,97.25900958,103.0616906,
9.970502586,10.3006323,12.58144784,
47.08800977,53.09619925,45.90181153,
116.4213964,90.2659687,89.81083053,
7.859223249,10.64870643,7.474893368,
47.09440818,50.03679084,58.22118521,
116.1342473,97.86316643,106.9990317,
10.73625263,8.98960934,9.623341216,
51.29466818,44.08490768,51.13432828,
86.29488687,92.71926293,87.11158497,
9.624785254,11.11641834,9.985435107,
53.50086354,57.87038976,42.9122606,
101.2927759,103.2873989,100.1059696,
8.581156587,11.81957863,7.429736856,
51.25712067,57.15646485,51.58996482,
94.42363174,98.08467104,98.10209939,
11.94989215,7.602376563,12.34687732,
51.0263769,46.11992535,51.95445944,
99.26641074,120.1903804,92.67045292,
10.46090023,8.912600549,15.42601807,
48.4785799,45.11524723,50.56236683,
89.39587317,93.08070555,99.30626196,
12.88099046,7.886039726,7.541251173,
53.16758315,53.02268838,50.83646307,
91.52214436,106.61158,98.36504657,
8.995237788,4.808370744,8.388999924,
50.62720052,52.83959443,51.54397891,
97.21508084,95.87947078,94.74744752,
10.53247501,12.1690534,6.496115086,
53.20120333,44.98581429,52.05672906,
104.6889636,99.41405163,107.4541576,
8.991351922,13.01827185,11.92612159,
47.74715201,54.28770204,51.48415975,
117.937295,119.7915719,112.6783664,
8.949290245,9.672005974,9.814232608,
57.723388,53.13958761,52.95286106,
90.22200205,103.6710662,91.34946636,
9.505967581,5.85521161,9.371091312,
52.03706997,39.09661902,42.35292086,
107.8201853,108.1220144,84.46277364,
5.900523632,5.901162088,11.92315112,
50.61304754,52.81347216,45.4384624,
96.1895321,108.0325292,91.22486683,
12.68154032,9.580194738,9.97701179,
44.58988152,47.17244545,44.57105703,
94.32707995,88.76342776,113.0332574,
12.29256882,7.280986018,9.840686555,
50.658705,58.51747583,52.19216701,
103.1467922,94.83424822,86.12698471,
5.999100657,11.90486747,10.35427699,
51.38675704,44.0340903,45.38758121,
98.1952437,104.3096294,113.1324085,
14.66798495,12.96806493,15.4076575,
49.96477748,54.90604165,39.55259346,
95.41935379,93.38624608,88.56275998,
7.832004835,10.0626436,12.32255172,
57.38140864,51.32980149,50.05502139,
101.8827677,99.08253791,87.18585036,
12.35016506,10.20569964,10.80031001,
44.78766334,40.78039666,46.40383456,
79.69334365,109.601385,104.3099315,
11.13141915,10.15361426,8.960105743,
46.8583096,50.41900889,57.30987689,
97.88702043,105.9390429,104.2611372,
9.92863124,14.00389986,14.63227716,
42.33632575,45.39124181,54.38956735,
111.0044163,109.5117709,97.73961562,
10.35754852,14.13429325,12.0215348,
48.02265543,50.06166886,55.18736175,
93.27090492,80.08352078,89.48998192,
11.17439635,9.778941208,10.18578752,
49.5274261,55.14376601,51.78845903,
104.6723999,115.8034905,88.6828994,
11.43862192,9.308887517,8.635589055,
58.37389066,44.01669362,42.57486202,
98.28572404,91.97822523,110.1793412,
10.58043099,11.02884856,12.11824892,
52.20889123,42.32516171,51.72735088,
87.52597208,96.42181593,83.71798415,
8.281475877,12.17311758,14.19849911,
45.07964751,49.24483843,51.3842706,
108.8552844,85.44059162,88.74057941,
8.671376907,14.09477899,8.937813863,
48.7831713,52.43226225,62.89234836,
107.748525,101.5617641,80.78257338,
5.349230255,5.95637527,6.923256352,
49.60873468,49.81782641,54.65336176,
96.23356889,108.6508473,87.78787463,
10.07464016,10.93476546,12.88066919,
54.58321394,53.18087656,57.78076123,
103.4384273,95.6387749,91.067671,
12.19963212,11.31836655,9.072394877,
49.61494616,44.78752266,48.49886473,
103.9728313,93.78350307,109.0914355,
9.86354312,7.11390804,9.503842401,
48.04108183,48.78165556,53.82612581,
94.1142214,114.1388278,99.51458679,
11.39377701,14.49338078,9.522738721,
55.01680204,50.33344705,51.75250297,
108.0184665,104.1227777,100.2592345,
7.503020862,10.66113447,8.35139562,
48.9810901,46.26562637,50.71434548,
108.9940109,89.81793947,100.7013067,
10.91868696,9.539355485,9.328541226,
53.47316564,50.16942028,56.94816588,
105.3431961,98.05100516,105.8145382,
10.33991252,11.72517792,10.547977,
45.30546887,46.19065438,51.74757148,
108.4973823,87.44680346,110.3664705,
9.293381997,11.01191474,9.603957007,
53.97497843,47.80838106,49.55440873,
102.3535903,104.1167375,118.1622456,
6.506543413,9.658564181,10.70846057,
50.85432878,58.40892973,47.68086475,
88.61591574,104.9395226,105.4171702,
7.091075761,8.088780614,8.014093664,
45.57989192,46.81609098,49.77932065,
84.0077007,100.8555666,86.39183379,
11.47481478,10.06869844,7.922178614,
49.45133351,53.69312667,50.5917085,
96.22054152,120.2267798,102.9599364,
8.826555405,13.17422943,13.3744373,
40.98710284,47.48619021,46.09177596,
116.8723446,91.28383698,91.46765617,
15.11932995,9.702047924,7.128834353,
49.06315609,50.81125596,50.50568713,
99.4466594,93.86610268,91.40950339,
9.745033409,7.986200333,11.51141193,
45.22127691,52.02706605,45.99292609,
107.7658436,109.5298129,113.5188766,
10.55343385,8.41508136,9.89644991,
53.28465852,51.12984955,52.68338026,
107.9738448,95.6975331,103.8472219,
7.470165116,9.919786548,9.105007288,
49.43473258,54.90700907,48.47048717,
97.80014446,92.10095886,93.96603106,
7.949074521,9.563206588,11.48232802,
49.81786437,56.12669513,45.24411923,
102.0344914,109.1299134,97.1471121,
8.632665155,10.90721417,6.77212094,
50.8512879,56.86715523,45.4255617,
102.8599834,115.4684174,99.30934492,
10.71415669,8.208710984,8.843568812,
47.86871748,54.90515204,49.81496894,
115.1964842,80.21003647,107.7206588,
13.75164213,8.226418279,9.914730474,
45.78356096,59.19336562,48.21168086,
123.3401622,94.80331341,112.8495446,
5.749076699,6.253328456,10.59294656,
46.34888958,51.06363049,46.81713673,
105.5933712,90.86820605,71.30925458,
5.975737627,10.02223816,11.94596245,
54.62771482,61.72123586,56.05430383,
124.0769572,92.02453712,96.45130305,
8.691143755,9.898859228,9.095443512,
47.67618337,49.07907668,40.71431732,
87.99399647,89.50261118,74.62518331,
9.670762921,10.58605829,8.525022571,
42.26163141,52.72914809,51.59982234,
107.4530044,99.06099728,90.88007329,
10.93581783,7.127355148,10.01291033,
47.51533888,39.22177363,44.18819673,
112.7610296,93.76585745,95.78239034,
11.38492577,12.22458079,9.759156536,
45.16746571,53.50874182,46.24178292,
98.34219459,95.74882667,102.4148538,
9.134216502,11.73253869,8.901567387,
52.21046787,54.35783763,58.84198575,
99.2189109,84.20868913,90.4865642,
9.086843278,10.90172303,11.08903479,
56.02702046,55.95827159,42.99716772,
88.81490956,102.1000077,84.72084633,
9.784364427,12.97536031,10.0959402,
50.53806764,48.55409698,48.82702887,
97.99701708,94.20572385,117.1302909,
8.895595269,9.250640074,9.341835375,
53.25572792,49.49173038,52.29340523,
102.0120861,84.99393801,95.36740279,
10.39593757,12.62180642,9.802060286,
48.17910378,61.90805925,48.54394962,
93.44336626,97.48431535,95.90620879,
13.2150798,8.683340469,10.35132014,
50.71127086,43.79980965,47.67451517,
108.2378414,110.4819322,109.5700914,
7.416178145,8.807239587,10.16754391,
46.02401469,46.85138478,47.72919559,
100.753181,81.9221397,115.0363862,
11.29559537,11.39162699,10.15503469,
51.18443074,49.15359241,47.11805897,
106.2100988,101.3569834,101.382076,
11.22573518,10.12211065,8.592076099,
46.68060558,40.42612712,48.13050468,
111.0219077,89.8763986,112.1171682,
4.574626738,10.62862455,6.952225162,
43.78205079,49.79859659,53.19863849,
116.8394538,101.8320403,95.94452737,
11.55354485,8.322345764,7.645155937,
49.33772744,40.51699791,53.91865054,
102.1469679,107.8395666,104.7663125,
9.330180132,12.88147766,10.13437351,
42.57473704,52.74769568,51.13823773,
95.97244322,108.2568894,99.60449095,
12.64966695,7.536766177,6.481398563,
54.08903561,51.65213766,47.55419841,
110.6793658,79.09572673,89.68525849,
13.00150172,11.66261109,11.82462395,
46.94524289,45.1935552,45.69520163,
119.4232499,98.79187181,119.7918701,
9.070241923,8.58617638,8.495310609,
52.01010747,50.24842706,42.93072838,
96.32175251,126.7851015,120.749069,
12.22359164,16.78786371,11.40838172,
